ep;note/levensthein;note/precision;note/recall;note/f1;note/overlap;note-with-offsets/precision;note-with-offsets/recall;note-with-offsets/f1;note-with-offsets/overlap;frame/f1;MusicNet/micro_avg_P;frame/precision;frame/recall;frame/accuracy;frame/substitution_error;frame/miss_error;frame/false_alarm_error;frame/total_error;frame/chroma_precision;frame/chroma_recall;frame/chroma_accuracy;frame/chroma_substitution_error;frame/chroma_miss_error;frame/chroma_false_alarm_error;frame/chroma_total_error
2000;797.3611111111111;0.34123034590364226;0.16510924230114943;0.21275447856830232;0.5948456807318254;0.16461729300046266;0.08169928653967583;0.10465683111399744;0.8172311898233205;0.3155207519839002;0.40648393130954874;0.6286325542623004;0.2293725442014583;0.19830090102627665;0.0834210659228273;0.6872063898757143;0.05177611962903084;0.8224035754275725;0.7204015319981056;0.26120695076935413;0.23191818294916342;0.05158665935493146;0.6872063898757143;0.05177611962903084;0.7905691688596767
