ep;note/levensthein;note/precision;note/recall;note/f1;note/overlap;note-with-offsets/precision;note-with-offsets/recall;note-with-offsets/f1;note-with-offsets/overlap;frame/f1;MusicNet/micro_avg_P;frame/precision;frame/recall;frame/accuracy;frame/substitution_error;frame/miss_error;frame/false_alarm_error;frame/total_error;frame/chroma_precision;frame/chroma_recall;frame/chroma_accuracy;frame/chroma_substitution_error;frame/chroma_miss_error;frame/chroma_false_alarm_error;frame/chroma_total_error
2000;1349.8521021021022;0.25930070510974096;0.5233065997947804;0.33186547870385963;0.49446348323021116;0.09066810374407765;0.20290795379613416;0.12171460634070495;0.7873661684666016;0.4748912400134254;0.4987629614646367;0.477263616409944;0.5362358773948207;0.3268447560968733;0.15485419353787372;0.30890992906730563;0.4475056542211664;0.9112697768263458;0.5655059886526045;0.6015226919162938;0.3838523171138866;0.08956737901640051;0.30890992906730563;0.4475056542211664;0.8459829623048725
