ep;note/levensthein;note/precision;note/recall;note/f1;note/overlap;note-with-offsets/precision;note-with-offsets/recall;note-with-offsets/f1;note-with-offsets/overlap;frame/f1;MusicNet/micro_avg_P;frame/precision;frame/recall;frame/accuracy;frame/substitution_error;frame/miss_error;frame/false_alarm_error;frame/total_error;frame/chroma_precision;frame/chroma_recall;frame/chroma_accuracy;frame/chroma_substitution_error;frame/chroma_miss_error;frame/chroma_false_alarm_error;frame/chroma_total_error
50;48397.536723163845;0.71181431551837;0.6190359942291286;0.6568422944677536;0.7096344567273559;0.49567860638706174;0.4321191160691923;0.45821616272720195;0.8662113215540744;0.8041311526105279;0.8914587207868444;0.8833775155495356;0.7411752347272188;0.6758596263404323;0.04192144711540964;0.2169033181573714;0.0561684642598997;0.3149932295326807;0.9015991477601175;0.7562345909569199;0.6987397380504176;0.026862090885708765;0.2169033181573714;0.0561684642598997;0.2999338733029799
100;55747.72881355932;0.6801341622609391;0.5958171213566592;0.6295250372613828;0.7182554138008692;0.4794439418261647;0.4198757935788792;0.44396223345394864;0.8698644789099841;0.8094602727360919;0.8849181714118589;0.839623084976331;0.7850820670307044;0.6828505093013649;0.05250056425934146;0.1624173687099541;0.10160733537036394;0.3165252683396595;0.8590976837685005;0.8034154404145358;0.70931963179412;0.03416719087550999;0.1624173687099541;0.10160733537036394;0.298191894955828
150;48308.536723163845;0.7229528560565734;0.6302234193046792;0.667920691723246;0.7199092865008857;0.5138853093071367;0.44950927127063606;0.47585925441989446;0.8695684291784387;0.8160579216716943;0.9031076722213714;0.8947795722247258;0.7526823494485783;0.6922809558130344;0.037286836791727354;0.21003081375969437;0.05155142074193151;0.2988690712933533;0.9104503549488004;0.7656972555925825;0.7124045870283872;0.024271930647723088;0.21003081375969437;0.05155142074193151;0.28585416514934897
200;44790.819209039546;0.7380048543530884;0.6177611156975138;0.666498728831129;0.703364486783608;0.5101093918305628;0.4286900119210294;0.46188868525286925;0.8650238978225989;0.7977630141966342;0.9022961274014036;0.912305485115376;0.7121395633232122;0.6674983238484885;0.03281512737953735;0.25504530929725044;0.03514011689888384;0.32300055357567165;0.9284041693971191;0.7243942277792731;0.6865319318446844;0.020560462923476505;0.25504530929725044;0.03514011689888384;0.3107458891196108
250;43262.59322033898;0.7417431870129172;0.6450318814376451;0.6846444640250634;0.6976897026380142;0.5084618729585995;0.4433176087134177;0.47019602106975655;0.8653421418599189;0.7972215684764916;0.905877368527682;0.921091695168792;0.7064300696041949;0.6666385459417254;0.030357842600303137;0.2632120877955021;0.02999676678836142;0.32356669718416664;0.9360716586070005;0.7176710674741869;0.6842330254831075;0.0191168447303111;0.2632120877955021;0.02999676678836142;0.3123256993141746
300;45720.08474576271;0.7486083252091315;0.6431873625184601;0.6870212201835563;0.7171073850213293;0.530762268445612;0.4583571624641883;0.48865209191991077;0.8711742888824237;0.8127864923317007;0.9084818463562352;0.9125905935656314;0.7359792254008642;0.6882810819668322;0.032394798194621974;0.2316259764045138;0.037967152682015864;0.3019879272811517;0.9279085459979276;0.7480385470158121;0.7071768925561522;0.020335476579674123;0.2316259764045138;0.037967152682015864;0.28992860566620376
350;42758.28248587571;0.7495206982719603;0.6317843922061815;0.6798953521963469;0.6920041241251335;0.5060139213851251;0.427904337041196;0.46005385450339764;0.8635377234413076;0.7888181691246952;0.9067513633299388;0.927053778918651;0.6900119930751936;0.6553104511797498;0.029072685345923683;0.28091532157888277;0.02474781403422947;0.33473582095903587;0.9428090815861688;0.7014819720033575;0.673234016318881;0.017602706417759805;0.28091532157888277;0.02474781403422947;0.32326584203087205
400;43459.60451977401;0.7420205300050716;0.6349960682695789;0.6784171077980219;0.7048578526436862;0.5115236769855378;0.4380662567399617;0.46813504346022017;0.8685199329238548;0.7992279776347917;0.9117446977393614;0.9292733663945824;0.7043076199170961;0.669415045258754;0.027571676861012976;0.2681207032218909;0.025523813446774474;0.3212161935296784;0.943255978834915;0.714672817913334;0.6857221614702688;0.017206478864775075;0.2681207032218909;0.025523813446774474;0.3108509955334405
450;48900.1186440678;0.7439848995202325;0.6449990171950333;0.6857682159648499;0.7319381045309982;0.5418943621920481;0.47091303662317563;0.5003526725954734;0.8738205331883809;0.8287975521115901;0.9150261462051743;0.9058390280803158;0.766220650692869;0.7105267712030318;0.034125678985102464;0.19965367032202855;0.0456668154583958;0.2794461647655268;0.9198868706917565;0.77800295606216;0.7290614224048695;0.022343373615811502;0.19965367032202855;0.0456668154583958;0.2676638593962358
500;58115.779661016946;0.6898838551581604;0.619728935187768;0.6477281163930847;0.7317907625715003;0.4932069574431829;0.4440594969836474;0.46390743987577154;0.8749356103050951;0.8306395355353561;0.900772568835078;0.8285745579553494;0.8358001374621352;0.7129301452033016;0.04720406436053893;0.1169957981773258;0.12967011123136235;0.2938699737692271;0.8436408885910136;0.850830803973824;0.7347305243105521;0.032173397848850066;0.1169957981773258;0.12967011123136235;0.27883930725753825
