ep;note/levensthein;note/precision;note/recall;note/f1;note/overlap;note-with-offsets/precision;note-with-offsets/recall;note-with-offsets/f1;note-with-offsets/overlap;frame/f1;MusicNet/micro_avg_P;frame/precision;frame/recall;frame/accuracy;frame/substitution_error;frame/miss_error;frame/false_alarm_error;frame/total_error;frame/chroma_precision;frame/chroma_recall;frame/chroma_accuracy;frame/chroma_substitution_error;frame/chroma_miss_error;frame/chroma_false_alarm_error;frame/chroma_total_error
2000;12989.3;0.29623818321391077;0.2562466847350619;0.26794869113415337;0.4728382308579716;0.097759746574852;0.0819581041206434;0.08705053542196475;0.756471071566868;0.40614680690720706;0.4131577984517182;0.6216971252748276;0.3095279394270381;0.25928052558038434;0.15385443074244293;0.5366176298305191;0.06375096164696172;0.7542230222199235;0.7455398248366978;0.37657019567712635;0.32914003194458724;0.08681217449235464;0.5366176298305191;0.06375096164696172;0.6871807659698352
