ep;note/levensthein;note/precision;note/recall;note/f1;note/overlap;note-with-offsets/precision;note-with-offsets/recall;note-with-offsets/f1;note-with-offsets/overlap;frame/f1;MusicNet/micro_avg_P;frame/precision;frame/recall;frame/accuracy;frame/substitution_error;frame/miss_error;frame/false_alarm_error;frame/total_error;frame/chroma_precision;frame/chroma_recall;frame/chroma_accuracy;frame/chroma_substitution_error;frame/chroma_miss_error;frame/chroma_false_alarm_error;frame/chroma_total_error
50;5247.1;0.13585504974043777;0.01821653912199121;0.030321465766544136;0.371167866469201;0.026557890599875306;0.003424381459038138;0.005705622491618573;0.6368098128911861;0.09279149437210912;0.30018388457042755;0.5247224051608412;0.053400135881036405;0.04954634713363995;0.0461330155237786;0.900466848595185;0.012762692193958536;0.9593625563129222;0.7106363937689678;0.0751080084029121;0.07121526332955447;0.02442514300190293;0.900466848595185;0.012762692193958536;0.9376546837910464
100;10363.45;0.5110250834652503;0.25870168238622887;0.32781859183605444;0.46962321326008577;0.20521163575657425;0.09341015102713382;0.12257948569424583;0.7585120021589032;0.37348502063298267;0.5810897142424374;0.7221280684774558;0.25868871315534786;0.2343147055335086;0.07350849154052456;0.6678027953041277;0.031604480503183915;0.7729157673478361;0.8114782282317808;0.2917357023705031;0.2715953618753202;0.04046150232536923;0.6678027953041277;0.031604480503183915;0.7398687781326808
150;19289.033333333333;0.5496714624567829;0.4597068424378185;0.48996269279272403;0.5411950480726132;0.25753753872331014;0.2079543925124047;0.22512439303084958;0.7880399960884733;0.5526108489464269;0.6036722074151687;0.6625125695635296;0.4891082360349525;0.38908253443854224;0.12214006118789346;0.38875170277715404;0.15305691242899083;0.6639486763940383;0.7269927025192631;0.5384961602350018;0.4424807320768493;0.07275213698784423;0.38875170277715404;0.15305691242899083;0.6145607521939892
200;22221.35;0.5379307894043356;0.5644438275634218;0.5445203218643627;0.5619708251754978;0.26681268326507934;0.27458249260796047;0.2674239765952769;0.7952917135965407;0.6160216003933698;0.6360399628166618;0.6506256186742914;0.6006779454092238;0.451933631606054;0.1449673422101897;0.2543547123805866;0.21125464860005022;0.6105767031908266;0.7099711496068896;0.656626097074255;0.511804977252384;0.08901919054515844;0.2543547123805866;0.21125464860005022;0.5546285515257953
250;11704.166666666666;0.6397469074191283;0.48955473252133846;0.5357071626807;0.44907882087209994;0.2637932841317301;0.18589737000618012;0.21044913455680725;0.7396382740324466;0.46922881106252506;0.6505727506015929;0.7842913739594882;0.3467384111180222;0.314416038468904;0.05970966215453164;0.593551926727446;0.04057329716122805;0.6938348860432058;0.839639320126002;0.371773094286852;0.3444947023963989;0.034674978985701904;0.593551926727446;0.04057329716122805;0.6688002028743759
300;21925.266666666666;0.5202898032986383;0.4331739668839806;0.46398659047650415;0.5304223088074056;0.2520641261705036;0.2035236545842013;0.22041590312906817;0.7572795552729217;0.5781385790970084;0.6057801512066004;0.6520061609178107;0.5461725583060225;0.4161299420620752;0.12775915059560225;0.3260682910983751;0.2139485307475009;0.6677759724414783;0.7086036601609418;0.5957292710747149;0.4676047972898478;0.07820243782690996;0.3260682910983751;0.2139485307475009;0.618219259672786
350;21932.866666666665;0.5649118182301279;0.5260078220676638;0.5387438425175827;0.5417723075346915;0.2705394150658352;0.24745265020680748;0.2554383813464038;0.7743714419193191;0.6022326866910434;0.6238739086216334;0.655950733777558;0.5772817094469057;0.43872826462870207;0.13634747178363585;0.28637081876945847;0.2173888060320123;0.6401070965851067;0.71643904269677;0.6327474395800388;0.4972318970533879;0.08088174165050294;0.28637081876945847;0.2173888060320123;0.5846413664519736
400;24461.183333333334;0.5677406403976529;0.5307790023406513;0.5425938600740419;0.5275410987621884;0.2641236858335276;0.24191113047141694;0.2493162130200513;0.7666227458924894;0.60944475734129;0.6211912500027261;0.6400257458034072;0.6106457957073459;0.44745313141963566;0.11994979794973178;0.2694044063429224;0.3026093986814247;0.691963602974079;0.6862934617067348;0.6585917880475735;0.4948784886021201;0.07200380560950426;0.2694044063429224;0.3026093986814247;0.6440176106338514
450;25312.55;0.5824667867586263;0.6020844214676063;0.5875436704286048;0.5662052792008568;0.28658437963780675;0.2931256531550045;0.28751976815913416;0.79980679775426;0.6434516646086049;0.6589121527015805;0.6445583073725447;0.6657575803854613;0.48178365600532325;0.1257934613671621;0.2084489582473768;0.30585765605627363;0.6401000756708125;0.690118142704637;0.7153784835173056;0.5325865436158065;0.07617255823531757;0.2084489582473768;0.30585765605627363;0.5904791725389681
500;31408.85;0.4675425692119027;0.5960212159419016;0.5199439095614653;0.5625364662304401;0.2085770865053953;0.2651126675786867;0.2316125046742201;0.8128561976773534;0.6192979136051303;0.6182446314188865;0.5542846573210678;0.7295180992168061;0.45567132808882704;0.15586258367967573;0.1146193171035181;0.5213745934099848;0.7918564941931787;0.5980591261733571;0.7888223271868338;0.508667199800305;0.09655835570964803;0.1146193171035181;0.5213745934099848;0.7325522662231508
