ep;note/levensthein;note/precision;note/recall;note/f1;note/overlap;note-with-offsets/precision;note-with-offsets/recall;note-with-offsets/f1;note-with-offsets/overlap;frame/f1;MusicNet/micro_avg_P;frame/precision;frame/recall;frame/accuracy;frame/substitution_error;frame/miss_error;frame/false_alarm_error;frame/total_error;frame/chroma_precision;frame/chroma_recall;frame/chroma_accuracy;frame/chroma_substitution_error;frame/chroma_miss_error;frame/chroma_false_alarm_error;frame/chroma_total_error
2000;1441.5427927927929;0.5216651364264165;0.7070086858557197;0.5759189665990601;0.6362840153565862;0.29660858236291077;0.40742945623987037;0.32966588160014715;0.8358343526529444;0.67760450031176;0.7633680515890212;0.6787841924423452;0.731807607376347;0.5466942443834826;0.08444749961753899;0.18374489300611396;0.33534252836203476;0.6035349209856877;0.7314598104917103;0.7812142261678015;0.5913088661572938;0.035040880826084427;0.18374489300611396;0.33534252836203476;0.5541283021942333
