ep;note/levensthein;note/precision;note/recall;note/f1;note/overlap;note-with-offsets/precision;note-with-offsets/recall;note-with-offsets/f1;note-with-offsets/overlap;frame/f1;MusicNet/micro_avg_P;frame/precision;frame/recall;frame/accuracy;frame/substitution_error;frame/miss_error;frame/false_alarm_error;frame/total_error;frame/chroma_precision;frame/chroma_recall;frame/chroma_accuracy;frame/chroma_substitution_error;frame/chroma_miss_error;frame/chroma_false_alarm_error;frame/chroma_total_error
2000;1699.9812312312313;0.4951409736367079;0.5141509021024009;0.494559871194088;0.545394689636725;0.1693970239760889;0.17805425462948815;0.17066576986499113;0.772360390824444;0.6892715371002431;0.6978077631906803;0.6674916515460362;0.7469363882393076;0.5521320919741497;0.079211542487974;0.17385206927271843;0.32827973075355826;0.5813433425142507;0.6960474936597619;0.7686689608850852;0.5715810834119492;0.05747896984219645;0.17385206927271843;0.32827973075355826;0.5596107698684731
