ep;note/levensthein;note/precision;note/recall;note/f1;note/overlap;note-with-offsets/precision;note-with-offsets/recall;note-with-offsets/f1;note-with-offsets/overlap;frame/f1;MusicNet/micro_avg_P;frame/precision;frame/recall;frame/accuracy;frame/substitution_error;frame/miss_error;frame/false_alarm_error;frame/total_error;frame/chroma_precision;frame/chroma_recall;frame/chroma_accuracy;frame/chroma_substitution_error;frame/chroma_miss_error;frame/chroma_false_alarm_error;frame/chroma_total_error
2000;1212.4166666666667;0.5863409579054598;0.7427174952210831;0.6393905324725621;0.5821116866645077;0.21151257285112632;0.28931913756504357;0.24010190392660885;0.803225339244464;0.6961898053331451;0.7359174971141483;0.7464271303281842;0.6718779488201073;0.5399360949965889;0.061202364807020446;0.26691968637287217;0.1928375861256138;0.5209596373055063;0.760624942872697;0.6831159059670022;0.5538885203447355;0.04996440766012558;0.26691968637287217;0.1928375861256138;0.5097216801586115
